ID,SECTION,LINENO,ANYMORE,RELAT,NODE_GENDER,LIVEWITH,NODE_AGE,NODE_AGEDK,TALKFREQ0,TALKFREQ1,TALKFREQ2,TALKFREQ3,TALKFREQ4,TALKFREQ5,TALKFREQ6,TALKFREQ7,HOWCLOSE,HEALTHTALK,SPCURRENT
"155175",1,2,1,11,1,0,-3,-3,7,6,-3,6,-3,-3,-3,0,4,3,0
"155175",1,3,0,5,1,0,-3,-3,7,8,6,-3,-3,-3,-3,0,2,2,0
"155175",3,7,-3,11,1,0,-3,-3,4,2,0,0,-3,-3,-3,-3,1,1,0
"155199",1,1,1,1,2,1,63,-3,8,-3,8,-3,-3,-3,-3,-3,3,3,1
"155199",1,2,0,8,1,0,-3,-3,6,8,-3,-3,-3,-3,-3,-3,3,2,0
"155199",4,8,0,9,1,1,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"155201",1,1,0,1,2,1,78,-3,8,-3,-3,-3,-3,-3,-3,7,4,3,1
"155201",3,7,-3,6,2,0,-3,-3,7,7,-3,-3,-3,-3,-3,-3,3,3,0
"155229",1,1,1,6,2,0,-3,-3,7,-3,7,3,3,2,7,-1,3,3,0
"155229",1,2,1,6,2,0,-3,-3,7,7,-3,3,2,1,7,-1,4,3,0
"155229",1,3,1,11,2,0,-3,-3,7,3,3,-3,1,1,2,-1,3,2,0
"155229",1,4,1,11,2,0,-3,-3,4,3,2,1,-3,1,3,-1,3,2,0
"155229",1,5,1,11,2,0,-3,-3,4,2,1,1,1,-3,1,-1,2,2,0
"155229",2,6,-3,1,1,1,67,-3,8,7,7,2,3,1,-3,-1,3,3,1
"155229",3,7,-3,3,1,-1,-3,-3,-1,-1,-1,-1,-1,-1,-1,-3,-1,-1,0
"155238",1,1,1,6,2,0,-3,-3,8,-3,4,8,4,8,-3,8,4,3,0
"155238",1,2,1,9,2,0,-3,-3,8,4,-3,3,6,7,-3,0,4,3,0
"155238",1,3,1,9,1,0,-3,-3,7,8,3,-3,3,6,-3,8,4,1,0
"155238",1,4,1,12,2,0,-3,-3,8,4,6,3,-3,8,-3,3,4,3,0
"155238",1,5,0,9,1,1,18,-3,8,8,7,6,8,-3,-3,6,4,1,0
"155238",3,7,-3,9,1,0,-3,-3,7,8,0,8,3,6,-3,-3,4,1,0
"155240",1,1,1,11,2,0,-3,-3,8,-3,8,-3,-3,-3,-3,8,3,3,0
"155240",1,2,0,8,2,0,-3,-3,8,8,-3,-3,-3,-3,-3,8,3,3,0
"155240",3,7,-3,8,2,0,-3,-3,8,8,8,-3,-3,-3,-3,-3,4,3,0
"155272",1,1,1,1,1,1,72,-3,8,-3,8,7,4,4,-3,0,3,3,1
"155272",1,2,1,6,1,0,-3,-3,8,8,-3,7,1,3,-3,0,3,3,0
"155272",1,3,1,6,2,0,-3,-3,7,7,7,-3,1,3,-3,0,3,3,0
"155272",1,4,1,9,2,0,-3,-3,4,4,1,1,-3,1,-3,0,3,-2,0
"155272",1,5,1,11,2,0,-3,-3,6,4,3,3,1,-3,-3,0,3,3,0
"155272",3,7,-3,13,1,0,-3,-3,6,0,0,0,0,0,-3,-3,1,2,0
"155286",1,1,1,11,2,0,-3,-3,6,-3,-2,-3,-3,-3,-3,-3,3,3,0
"155286",1,2,0,11,2,0,-3,-3,6,-2,-3,-3,-3,-3,-3,-3,2,3,0
"155342",1,1,1,8,2,1,78,-3,8,-3,8,3,-3,-3,-3,8,3,3,0
"155342",1,2,1,9,2,0,-3,-3,8,8,-3,-2,-3,-3,-3,-2,3,3,0
"155342",1,3,0,9,1,0,-3,-3,5,3,-2,-3,-3,-3,-3,-2,2,1,0
"155342",3,7,-3,8,1,0,-3,-3,8,8,-2,-2,-3,-3,-3,-3,3,3,0
"155357",1,1,1,8,2,0,-3,-3,4,-3,0,1,0,-3,4,0,3,3,0
"155357",1,2,1,11,2,0,-3,-3,6,0,-3,7,8,-3,7,0,2,2,0
"155357",1,3,1,11,2,0,-3,-3,7,1,7,-3,6,-3,6,0,3,2,0
"155357",1,4,0,11,2,0,-3,-3,6,0,8,6,-3,-3,7,0,2,2,0
"155357",2,6,-3,1,1,1,78,-3,8,4,7,6,7,-3,-3,2,4,3,1
"155357",3,7,-3,10,2,0,-3,-3,4,0,0,0,0,-3,2,-3,3,2,0
"155357",4,8,0,9,1,1,18,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"155388",1,1,1,9,2,0,-3,-3,4,-3,8,0,0,-3,-3,-3,2,3,0
"155388",1,2,1,9,2,0,-3,-3,4,8,-3,0,0,-3,-3,-3,2,3,0
"155388",1,3,1,11,2,0,-3,-3,4,0,0,-3,0,-3,-3,-3,3,2,0
"155388",1,4,0,11,2,0,-3,-3,4,0,0,0,-3,-3,-3,-3,2,2,0
"155422",1,1,0,8,1,0,-3,-3,6,-3,-3,-3,-3,-3,4,-3,3,3,0
"155422",2,6,-3,3,2,0,-3,-3,6,4,-3,-3,-3,-3,-3,-3,2,2,1
"155451",1,1,1,1,2,1,49,-3,8,-3,5,8,7,6,-3,3,3,3,1
"155451",1,2,1,11,1,0,-3,-3,6,5,-3,4,3,2,-3,0,3,3,0
"155451",1,3,1,6,2,0,-3,-3,6,8,4,-3,7,4,-3,1,3,3,0
"155451",1,4,1,6,2,0,-3,-3,5,7,3,7,-3,6,-3,1,3,3,0
"155451",1,5,1,6,2,1,22,-3,8,6,2,4,6,-3,-3,1,2,2,0
"155451",3,7,-3,11,1,0,-3,-3,7,3,0,1,1,1,-3,-3,2,1,0
"155451",4,8,0,10,1,1,29,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"155467",1,1,1,6,1,0,-3,-3,7,-3,1,2,1,-3,-3,4,3,3,0
"155467",1,2,1,11,2,0,-3,-3,7,1,-3,0,0,-3,-3,1,3,3,0
"155467",1,3,1,4,2,0,-3,-3,6,2,0,-3,0,-3,-3,3,3,3,0
"155467",1,4,0,18,1,0,-3,-3,2,1,0,0,-3,-3,-3,0,2,1,0
"155467",3,7,-3,10,2,0,-3,-3,5,4,1,3,0,-3,-3,-3,3,3,0
"155507",1,1,1,11,2,0,-3,-3,6,-3,7,3,1,3,7,1,4,3,0
"155507",1,2,1,11,2,0,-3,-3,6,7,-3,3,1,1,4,3,3,3,0
"155507",1,3,1,11,2,0,-3,-3,8,3,3,-3,6,4,8,6,4,3,0
"155507",1,4,1,11,2,0,-3,-3,4,1,1,6,-3,1,3,1,2,2,0
"155507",1,5,0,6,2,0,-3,-3,8,3,1,4,1,-3,8,6,4,3,0
"155507",2,6,-3,1,1,1,72,-3,8,7,4,8,3,8,-3,8,4,3,1
"155507",3,7,-3,6,1,0,-3,-3,8,1,3,6,1,6,8,-3,3,3,0
"155548",1,1,1,3,2,1,70,-3,8,-3,4,3,-3,-3,-3,3,3,3,1
"155548",1,2,1,6,1,0,-3,-3,5,4,-3,2,-3,-3,-3,2,4,3,0
"155548",1,3,0,8,1,0,-3,-3,8,3,2,-3,-3,-3,-3,1,3,3,0
"155548",3,7,-3,13,1,0,-3,-3,7,3,2,1,-3,-3,-3,-3,3,3,0
"155582",1,1,1,9,2,0,-3,-3,7,-3,6,-3,-3,-3,-3,-3,4,3,0
"155582",1,2,0,9,1,0,-3,-3,5,6,-3,-3,-3,-3,-3,-3,3,3,0
"155645",1,1,1,6,2,0,-3,-3,7,-3,3,0,5,0,-3,-3,3,3,0
"155645",1,2,1,6,2,0,-3,-3,6,3,-3,0,3,0,-3,-3,3,3,0
"155645",1,3,1,11,2,0,-3,-3,7,0,0,-3,4,0,-3,-3,2,3,0
"155645",1,4,1,1,1,1,85,-3,8,5,3,4,-3,0,-3,-3,4,3,1
"155645",1,5,0,11,2,0,-3,-3,6,0,0,0,0,-3,-3,-3,2,3,0
"155666",1,1,1,6,2,0,-3,-3,8,-3,8,8,-3,-3,-3,-3,4,3,0
"155666",1,2,1,6,1,1,42,-3,8,8,-3,7,-3,-3,-3,-3,4,3,0
"155666",1,3,0,10,1,0,-3,-3,7,8,7,-3,-3,-3,-3,-3,4,3,0
"155700",1,1,1,9,2,0,-3,-3,8,-3,6,5,-3,-3,-3,4,4,3,0
"155700",1,2,1,6,2,0,-3,-3,8,6,-3,7,-3,-3,-3,8,4,3,0
"155700",1,3,0,6,1,0,-3,-3,7,5,7,-3,-3,-3,-3,8,4,3,0
"155700",3,7,-3,10,2,0,-3,-3,7,4,8,8,-3,-3,-3,-3,3,3,0
"155728",1,1,1,1,2,1,59,-3,8,-3,8,6,5,8,-3,3,4,3,1
"155728",1,2,1,6,1,0,-3,-3,7,8,-3,4,0,6,-3,0,3,2,0
"155728",1,3,1,6,2,0,-3,-3,7,6,4,-3,8,3,-3,0,4,3,0
"155728",1,4,1,6,1,0,-3,-3,5,5,0,8,-3,1,-3,0,2,2,0
"155728",1,5,1,6,2,0,-3,-3,6,8,6,3,1,-3,-3,0,3,1,0
"155728",3,7,-3,11,1,0,-3,-3,4,3,0,0,0,0,-3,-3,3,1,0
"155737",1,1,1,11,2,0,-3,-3,7,-3,1,1,-3,-3,-3,0,2,1,0
"155737",1,2,1,8,2,0,-3,-3,8,1,-3,8,-3,-3,-3,3,3,3,0
"155737",1,3,0,9,2,0,-3,-3,4,1,8,-3,-3,-3,-3,3,3,3,0
"155737",3,7,-3,9,1,0,-3,-3,4,0,3,3,-3,-3,-3,-3,1,1,0
"155792",1,1,1,1,1,1,64,-3,8,-3,5,8,8,3,-3,3,4,3,1
"155792",1,2,1,6,1,0,-3,-3,6,5,-3,4,3,1,-3,0,3,3,0
"155792",1,3,1,6,1,0,-3,-3,6,8,4,-3,-2,1,-3,1,3,3,0
"155792",1,4,1,6,1,0,-3,-3,5,8,3,-2,-3,1,-3,1,2,3,0
"155792",1,5,1,8,2,0,-3,-3,5,3,1,1,1,-3,-3,1,2,3,0
"155792",3,7,-3,11,2,0,-3,-3,7,3,0,1,1,1,-3,-3,4,3,0
"155860",1,1,1,11,2,0,-3,-3,7,-3,8,2,7,7,6,-3,3,3,0
"155860",1,2,1,11,1,0,-3,-3,3,8,-3,0,4,7,4,-3,3,3,0
"155860",1,3,1,11,2,0,-3,-3,7,2,0,-3,0,1,6,-3,3,3,0
"155860",1,4,1,11,2,0,-3,-3,6,7,4,0,-3,0,6,-3,2,1,0
"155860",1,5,0,10,1,0,-3,-3,3,7,7,1,0,-3,2,-3,2,3,0
"155860",2,6,-3,1,1,1,86,-3,8,6,4,6,6,2,-3,-3,3,3,1
"155887",1,1,1,11,2,0,-3,-3,7,-3,4,4,-3,-3,-3,6,2,3,0
"155887",1,2,1,11,2,0,-3,-3,7,4,-3,7,-3,-3,-3,3,3,1,0
"155887",1,3,0,2,1,1,67,-3,8,4,7,-3,-3,-3,-3,8,2,2,0
"155887",3,7,-3,6,2,0,-3,-3,6,6,3,8,-3,-3,-3,-3,2,1,0
"155904",1,1,1,8,2,0,-3,-3,4,-3,1,-3,-3,-3,3,6,4,3,0
"155904",1,2,0,11,2,0,-3,-3,5,1,-3,-3,-3,-3,3,3,3,3,0
"155904",2,6,-3,1,1,1,68,-3,8,3,3,-3,-3,-3,-3,6,4,3,1
"155904",3,7,-3,4,2,0,-3,-3,8,6,3,-3,-3,-3,6,-3,3,2,0
"155927",1,1,1,18,1,0,-3,-3,8,-3,6,3,7,-3,-3,2,3,3,0
"155927",1,2,1,6,2,0,-3,-3,7,6,-3,7,2,-3,-3,3,3,3,0
"155927",1,3,1,6,1,0,-3,-3,7,3,7,-3,0,-3,-3,3,3,3,0
"155927",1,4,0,11,2,0,-3,-3,7,7,2,0,-3,-3,-3,0,3,3,0
"155927",3,7,-3,8,2,0,-3,-3,5,2,3,3,0,-3,-3,-3,3,3,0
"156032",1,1,1,11,2,0,-3,-3,6,-3,0,1,0,0,-3,0,3,1,0
"156032",1,2,1,12,2,0,-3,-3,7,0,-3,0,3,4,-3,0,3,2,0
"156032",1,3,1,8,1,0,-3,-3,6,1,0,-3,0,1,-3,0,4,3,0
"156032",1,4,1,11,2,0,-3,-3,7,0,3,0,-3,4,-3,7,3,2,0
"156032",1,5,0,9,2,0,-3,-3,7,0,4,1,4,-3,-3,0,3,3,0
"156032",3,7,-3,11,2,0,-3,-3,7,0,0,0,7,0,-3,-3,2,2,0
"156050",1,1,1,1,2,1,67,-3,8,-3,4,6,0,0,-3,0,3,2,1
"156050",1,2,1,11,1,0,-3,-3,6,4,-3,2,0,0,-3,0,3,2,0
"156050",1,3,1,6,1,0,-3,-3,7,6,2,-3,0,0,-3,3,3,1,0
"156050",1,4,1,11,1,0,-3,-3,5,0,0,0,-3,0,-3,0,2,2,0
"156050",1,5,0,13,1,0,-3,-3,7,0,0,0,0,-3,-3,0,2,1,0
"156050",3,7,-3,4,2,0,-3,-3,7,0,0,3,0,0,-3,-3,4,1,0
"156097",1,1,1,1,2,1,65,-3,8,-3,8,-3,-3,-3,-3,-3,3,3,1
"156097",1,2,0,11,1,0,-3,-3,8,8,-3,-3,-3,-3,-3,-3,2,3,0
"156124",1,1,1,11,2,0,-3,-3,7,-3,0,-3,-3,-3,-3,0,3,3,0
"156124",1,2,0,4,2,1,87,-3,8,0,-3,-3,-3,-3,-3,4,4,2,0
"156124",3,7,-3,6,2,1,33,-3,6,0,4,-3,-3,-3,-3,-3,3,2,0
"156169",1,1,1,9,2,0,-3,-3,8,-3,5,-3,-3,-3,-3,7,4,3,0
"156169",1,2,0,8,2,0,-3,-3,8,5,-3,-3,-3,-3,-3,7,3,3,0
"156169",3,7,-3,11,2,0,-3,-3,8,7,7,-3,-3,-3,-3,-3,3,3,0
"156202",1,1,1,6,2,0,-3,-3,8,-3,5,-3,-3,-3,-3,-3,3,3,0
"156202",1,2,0,6,1,0,-3,-3,6,5,-3,-3,-3,-3,-3,-3,2,2,0
"156225",1,1,1,9,2,0,-3,-3,7,-3,5,5,-3,-3,-3,-3,3,3,0
"156225",1,2,1,6,2,1,34,-3,8,5,-3,7,-3,-3,-3,-3,3,3,0
"156225",1,3,0,6,2,0,-3,-3,7,5,7,-3,-3,-3,-3,-3,3,3,0
"156225",4,8,1,9,1,1,12,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"156225",4,9,0,9,1,1,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"156241",1,1,0,8,2,0,-3,-3,6,-3,-3,-3,-3,-3,-3,-3,2,2,0
"156256",1,1,1,1,2,1,60,-3,8,-3,5,3,3,3,-3,3,4,3,1
"156256",1,2,1,11,1,0,-3,-3,6,5,-3,1,0,0,-3,0,2,2,0
"156256",1,3,1,11,1,0,-3,-3,4,3,1,-3,0,0,-3,0,2,2,0
"156256",1,4,1,13,1,0,-3,-3,6,3,0,0,-3,1,-3,0,2,1,0
"156256",1,5,0,13,1,0,-3,-3,4,3,0,0,1,-3,-3,0,2,1,0
"156256",3,7,-3,8,2,0,-3,-3,4,3,0,0,0,0,-3,-3,3,2,0
"156260",1,1,1,1,2,1,53,-3,8,-3,8,-3,-3,-3,-3,7,4,3,1
"156260",1,2,0,6,2,0,-3,-3,7,8,-3,-3,-3,-3,-3,7,2,2,0
"156260",3,7,-3,6,1,0,-3,-3,8,7,7,-3,-3,-3,-3,-3,2,3,0
"156304",1,1,0,1,2,1,65,-3,8,-3,-3,-3,-3,-3,-3,3,4,3,1
"156304",3,7,-3,8,2,0,-3,-3,6,3,-3,-3,-3,-3,-3,-3,4,2,0
"156327",1,1,1,14,2,0,-3,-3,7,-3,0,7,7,0,-3,-3,3,1,0
"156327",1,2,1,11,1,0,-3,-3,6,0,-3,7,0,0,-3,-3,2,1,0
"156327",1,3,1,11,1,0,-3,-3,6,7,7,-3,7,2,-3,-3,2,1,0
"156327",1,4,1,11,1,0,-3,-3,6,7,0,7,-3,1,-3,-3,2,1,0
"156327",1,5,0,11,2,0,-3,-3,7,0,0,2,1,-3,-3,-3,3,2,0
"156327",4,8,0,8,2,1,82,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"156391",1,1,1,1,2,1,58,-3,8,-3,8,4,7,4,-3,-3,4,2,1
"156391",1,2,1,6,2,0,-3,-3,7,8,-3,2,1,1,-3,-3,4,3,0
"156391",1,3,1,8,2,0,-3,-3,4,4,2,-3,0,0,-3,-3,4,1,0
"156391",1,4,1,11,1,0,-3,-3,8,7,1,0,-3,8,-3,-3,4,3,0
"156391",1,5,0,13,1,0,-3,-3,8,4,1,0,8,-3,-3,-3,4,3,0
"156391",4,8,1,5,1,1,85,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"156391",4,9,0,5,2,1,80,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"156423",1,1,1,11,2,0,-3,-3,8,-3,7,4,4,-3,-3,-3,4,3,1
"156423",1,2,1,8,2,0,-3,-3,8,7,-3,4,5,-3,-3,-3,4,3,0
"156423",1,3,1,6,1,0,-3,-3,7,4,4,-3,8,-3,-3,-3,4,3,0
"156423",1,4,0,6,2,0,-3,-3,7,4,5,8,-3,-3,-3,-3,4,2,0
"156447",1,1,1,11,2,1,72,-3,8,-3,8,-3,-3,-3,-3,8,4,3,1
"156447",1,2,0,8,2,0,-3,-3,8,8,-3,-3,-3,-3,-3,7,4,3,0
"156447",3,7,-3,9,2,1,13,-3,8,8,7,-3,-3,-3,-3,-3,3,2,0
"156549",1,1,1,1,1,1,63,-3,8,-3,4,3,7,7,-3,7,4,1,1
"156549",1,2,1,11,2,0,-3,-3,7,4,-3,4,5,3,-3,0,3,1,0
"156549",1,3,1,11,2,0,-3,-3,5,3,4,-3,4,3,-3,1,2,2,0
"156549",1,4,1,11,2,0,-3,-3,8,7,5,4,-3,3,-3,3,3,1,0
"156549",1,5,0,6,2,0,-3,-3,8,7,3,3,3,-3,-3,7,4,1,0
"156549",3,7,-3,6,2,0,-3,-3,8,7,0,1,3,7,-3,-3,4,2,0
"156596",1,1,1,6,2,0,-3,-3,5,-3,5,5,5,5,-3,4,4,3,0
"156596",1,2,1,6,2,0,-3,-3,7,5,-3,7,5,5,-3,4,4,2,0
"156596",1,3,1,6,1,0,-3,-3,7,5,7,-3,4,5,-3,4,4,2,0
"156596",1,4,1,6,2,0,-3,-3,5,5,5,4,-3,5,-3,4,4,3,0
"156596",1,5,1,6,2,0,-3,-3,5,5,5,5,5,-3,-3,4,4,2,0
"156596",3,7,-3,4,2,0,-3,-3,5,4,4,4,4,4,-3,-3,4,3,0
"156605",1,1,1,3,2,1,50,-3,8,-3,8,-3,-3,-3,-3,7,4,3,1
"156605",1,2,0,4,2,1,89,-3,8,8,-3,-3,-3,-3,-3,7,4,2,0
"156605",3,7,-3,6,2,0,-3,-3,7,7,7,-3,-3,-3,-3,-3,4,3,0
"156633",1,1,1,6,2,0,-3,-3,7,-3,7,8,7,0,-3,-3,3,3,0
"156633",1,2,1,1,1,1,78,-3,8,7,-3,4,8,5,-3,-3,3,2,1
"156633",1,3,1,6,1,0,-3,-3,6,8,4,-3,4,0,-3,-3,3,2,0
"156633",1,4,1,6,2,0,-3,-3,8,7,8,4,-3,5,-3,-3,3,3,0
"156633",1,5,0,11,2,0,-3,-3,7,0,5,0,5,-3,-3,-3,2,1,0
"156646",1,1,1,1,2,1,60,-3,8,-3,7,6,-3,-3,-3,-3,4,3,1
"156646",1,2,1,6,1,0,-3,-3,7,7,-3,6,-3,-3,-3,-3,3,3,0
"156646",1,3,0,6,1,0,-3,-3,6,6,6,-3,-3,-3,-3,-3,3,2,0
"156717",1,1,1,1,1,1,64,-3,8,-3,5,5,6,4,-3,6,4,3,1
"156717",1,2,1,4,2,0,-3,-3,8,5,-3,8,3,3,-3,3,4,3,0
"156717",1,3,1,8,2,0,-3,-3,7,5,8,-3,3,3,-3,3,4,3,0
"156717",1,4,1,14,1,0,-3,-3,6,6,3,3,-3,1,-3,6,3,3,0
"156717",1,5,1,11,2,0,-3,-3,6,4,3,3,1,-3,-3,0,4,3,0
"156717",3,7,-3,12,2,0,-3,-3,8,6,3,3,6,0,-3,-3,4,3,0
"156729",1,1,1,6,2,0,-3,-3,7,-3,2,0,0,3,-3,-3,3,3,0
"156729",1,2,1,10,2,0,-3,-3,7,2,-3,0,0,0,-3,-3,3,2,0
"156729",1,3,1,11,2,0,-3,-3,7,0,0,-3,8,8,-3,-3,2,1,0
"156729",1,4,1,11,2,0,-3,-3,7,0,0,8,-3,3,-3,-3,2,1,0
"156729",1,5,0,10,2,0,-3,-3,6,3,0,8,3,-3,-3,-3,2,1,0
"156738",1,1,1,11,2,0,-3,-3,7,-3,3,3,-3,-3,-3,-3,3,3,0
"156738",1,2,1,6,2,0,-3,-3,8,3,-3,5,-3,-3,-3,-3,4,2,0
"156738",1,3,0,6,2,0,-3,-3,5,3,5,-3,-3,-3,-3,-3,4,2,0
"156835",1,1,1,1,1,1,73,-3,8,-3,6,5,4,5,-3,3,4,3,1
"156835",1,2,1,11,2,0,-3,-3,7,6,-3,0,6,0,-3,3,4,3,0
"156835",1,3,1,11,2,0,-3,-3,7,5,0,-3,0,0,-3,0,4,3,0
"156835",1,4,1,11,2,0,-3,-3,5,4,6,0,-3,0,-3,0,3,2,0
"156835",1,5,0,11,2,0,-3,-3,5,5,0,0,0,-3,-3,0,3,3,0
"156835",3,7,-3,12,2,0,-3,-3,5,3,3,0,0,0,-3,-3,3,2,0
"156888",1,1,1,6,1,0,-3,-3,7,-3,7,0,0,0,-3,0,3,3,0
"156888",1,2,1,6,2,0,-3,-3,8,7,-3,1,3,1,-3,3,4,3,0
"156888",1,3,1,11,2,0,-3,-3,7,0,1,-3,-2,0,-3,0,3,1,0
"156888",1,4,1,11,2,0,-3,-3,7,0,3,-2,-3,7,-3,7,3,3,0
"156888",1,5,0,11,2,0,-3,-3,7,0,1,0,7,-3,-3,7,2,3,0
"156888",3,7,-3,11,1,0,-3,-3,6,0,3,0,7,7,-3,-3,3,2,0
"156900",1,1,0,1,1,1,59,-3,8,-3,-3,-3,-3,-3,-3,-3,4,3,1
"156937",1,1,1,11,1,0,-3,-3,4,-3,4,1,0,0,-3,-3,2,2,0
"156937",1,2,1,11,1,0,-3,-3,4,4,-3,1,0,0,-3,-3,2,2,0
"156937",1,3,1,11,1,0,-3,-3,4,1,1,-3,0,0,-3,-3,2,2,0
"156937",1,4,1,9,2,0,-3,-3,7,0,0,0,-3,1,-3,-3,2,2,0
"156937",1,5,0,11,2,0,-3,-3,7,0,0,0,1,-3,-3,-3,1,1,0
"156944",1,1,1,11,1,0,-3,-3,8,-3,8,8,8,-3,-3,5,2,3,0
"156944",1,2,1,9,1,0,-3,-3,7,8,-3,6,8,-3,-3,4,2,2,0
"156944",1,3,1,11,1,0,-3,-3,8,8,6,-3,7,-3,-3,3,2,2,0
"156944",1,4,0,11,1,0,-3,-3,7,8,8,7,-3,-3,-3,2,2,2,0
"156944",3,7,-3,6,2,0,-3,-3,6,5,4,3,2,-3,-3,-3,3,3,0
"156944",4,8,0,4,2,1,80,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"156959",1,1,1,1,2,1,64,-3,8,-3,8,-3,-3,-3,-3,5,4,1,1
"156959",1,2,0,6,2,0,-3,-3,7,8,-3,-3,-3,-3,-3,5,3,3,0
"156959",3,7,-3,11,1,0,-3,-3,8,5,5,-3,-3,-3,-3,-3,4,2,0
"157028",1,1,1,1,2,1,70,-3,8,-3,7,-3,-3,-3,-3,-3,3,3,1
"157028",1,2,0,11,1,0,-3,-3,7,7,-3,-3,-3,-3,-3,-3,2,2,0
"157092",1,1,1,11,2,0,-3,-3,8,-3,3,3,8,-3,8,-3,3,2,0
"157092",1,2,1,11,2,0,-3,-3,6,3,-3,0,3,-3,3,-3,3,2,0
"157092",1,3,1,8,1,0,-3,-3,7,3,0,-3,7,-3,6,-3,3,1,0
"157092",1,4,0,6,2,0,-3,-3,8,8,3,7,-3,-3,8,-3,4,3,0
"157092",2,6,-3,1,1,1,76,-3,8,8,3,6,8,-3,-3,-3,4,2,1
"157092",4,8,0,9,1,1,16,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"157102",1,1,1,11,1,0,-3,-3,7,-3,8,-3,-3,-3,-3,-3,2,2,0
"157102",1,2,0,11,2,0,-3,-3,7,8,-3,-3,-3,-3,-3,-3,2,2,0
"157125",1,1,1,6,2,1,34,-3,8,-3,5,-3,-3,-3,8,-3,3,3,0
"157125",1,2,0,11,2,0,-3,-3,7,5,-3,-3,-3,-3,6,-3,3,3,0
"157125",2,6,-3,1,1,1,59,-3,8,8,6,-3,-3,-3,-3,-3,3,3,1
"157125",4,8,1,9,2,1,18,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"157125",4,9,1,9,1,1,16,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"157125",4,10,1,9,1,1,14,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"157125",4,11,1,9,2,1,15,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"157125",4,12,0,9,2,1,14,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"157139",1,1,1,1,2,1,57,-3,8,-3,8,-3,-3,-3,-3,-3,3,3,1
"157139",1,2,0,6,1,0,-3,-3,8,8,-3,-3,-3,-3,-3,-3,3,3,0
"157141",1,1,1,1,2,1,45,-3,8,-3,5,4,4,4,-3,4,3,3,1
"157141",1,2,1,11,1,0,-3,-3,6,5,-3,1,0,1,-3,1,3,3,0
"157141",1,3,1,8,1,0,-3,-3,6,4,1,-3,1,1,-3,6,3,3,0
"157141",1,4,1,11,2,0,-3,-3,6,4,0,1,-3,7,-3,1,3,3,0
"157141",1,5,0,11,2,0,-3,-3,5,4,1,1,7,-3,-3,1,3,3,0
"157141",3,7,-3,8,1,0,-3,-3,6,4,1,6,1,1,-3,-3,3,3,0
"157141",4,8,1,6,1,1,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"157141",4,9,0,6,2,1,6,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"157211",1,1,1,14,1,0,-3,-3,7,-3,2,7,1,6,-3,-3,3,2,0
"157211",1,2,1,11,2,0,-3,-3,3,2,-3,1,0,1,-3,-3,2,2,0
"157211",1,3,1,1,1,1,68,-3,8,7,1,-3,4,7,-3,-3,4,3,1
"157211",1,4,1,8,2,0,-3,-3,7,1,0,4,-3,1,-3,-3,3,3,0
"157211",1,5,0,10,2,0,-3,-3,7,6,1,7,1,-3,-3,-3,3,2,0
"157211",4,8,0,6,1,1,21,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"157224",1,1,1,1,1,1,89,-3,8,-3,6,7,7,-3,-3,-3,3,3,1
"157224",1,2,1,11,2,0,-3,-3,7,6,-3,3,3,-3,-3,-3,2,2,0
"157224",1,3,1,6,2,0,-3,-3,7,7,3,-3,-2,-3,-3,-3,4,3,0
"157224",1,4,0,6,1,0,-3,-3,7,7,3,-2,-3,-3,-3,-3,3,3,0
"157269",1,1,1,8,2,0,-3,-3,8,-3,6,0,1,-3,6,-3,3,3,0
"157269",1,2,1,8,2,0,-3,-3,8,6,-3,0,6,-3,6,-3,4,3,0
"157269",1,3,1,11,2,0,-3,-3,8,0,0,-3,8,-3,0,-3,2,2,0
"157269",1,4,0,11,2,0,-3,-3,6,1,6,8,-3,-3,0,-3,2,2,0
"157269",2,6,-3,3,1,0,-3,-3,8,6,6,0,0,-3,-3,-3,3,2,1
"157314",1,1,1,11,1,0,-3,-3,6,-3,1,3,6,3,3,2,2,2,0
"157314",1,2,1,11,2,0,-3,-3,3,1,-3,0,1,1,1,0,2,1,0
"157314",1,3,1,6,1,0,-3,-3,7,3,0,-3,8,6,8,6,3,3,0
